report_date,county,county_population,cumulative_cases,cumulative_tests_reportable,cumulative_deaths,cases_7days,tests_reportable_7days,positive_naat_7days,tests_naat_7days,naat_positivity_7days,cumulative_positive_naat,cumulative_tests_naat,positive_ag_7days,census_today,fullyvax_today,partialvax_today,nonvax_today,adddose_today,census_7days_ago,census_change,census_not_fully_vax,census_pct_not_fully_vax,case_rate_weekly,fips,data_updated
11/17/2022,New London,268554,69806,1422460,733,186,2427,181,2376,0.0762,75326,1294967,51,20,9,0,6,5,29,-9,6,0.3,69.2598,11,11/17/2022
11/17/2022,not_available,,3007,103948,8,5,112,10,112,0.0893,3039,92479,0,,,,,,,,,,,,11/17/2022
11/17/2022,Tolland,149788,26294,533099,302,45,656,44,641,0.0686,27333,487696,15,0,0,0,0,0,0,0,0,,30.0425,13,11/17/2022
11/17/2022,Windham,116419,30228,478684,332,65,764,77,752,0.1024,34343,436271,12,4,1,0,0,3,4,0,0,0,55.8328,15,11/17/2022
11/18/2022,Fairfield,957418,249501,4341581,2858,582,8789,717,8711,0.0823,272703,3811984,78,107,46,2,38,21,98,9,40,0.3738,60.7885,1,11/18/2022
11/18/2022,Hartford,899499,223751,4220613,3314,559,7352,488,7079,0.0689,241790,3756344,273,101,51,4,28,18,101,0,32,0.3168,62.1457,3,11/18/2022
11/18/2022,Litchfield,185186,39335,768993,494,105,1206,92,1161,0.0792,40504,685130,45,5,2,0,2,1,6,-1,2,0.4,56.6998,5,11/18/2022
11/18/2022,Middlesex,164245,36666,969566,516,93,1264,99,1238,0.08,40161,903135,26,12,4,1,5,2,17,-5,6,0.5,56.6227,7,11/18/2022
11/18/2022,New Haven,864835,242368,4778268,3002,543,9719,670,9622,0.0696,263891,4308845,97,75,41,3,22,9,85,-10,25,0.3333,62.7865,9,11/18/2022
11/18/2022,New London,268554,69854,1422944,733,201,2491,182,2425,0.0751,75353,1295432,66,25,10,1,9,5,28,-3,10,0.4,74.8453,11,11/18/2022
11/18/2022,not_available,,3005,103994,8,5,111,8,109,0.0734,3042,92496,2,,,,,,,,,,,,11/18/2022
11/18/2022,Tolland,149788,26304,533589,302,44,1036,42,1017,0.0413,27341,488177,19,0,0,0,0,0,0,0,0,,29.3748,13,11/18/2022
11/18/2022,Windham,116419,30254,479439,332,76,779,88,763,0.1153,34370,437015,16,2,1,0,0,1,1,1,0,0,65.2814,15,11/18/2022
11/19/2022,Fairfield,957418,249587,4343233,2858,592,8925,722,8844,0.0816,272810,3813620,81,106,44,3,37,22,99,7,40,0.3774,61.833,1,11/19/2022
11/19/2022,Hartford,899499,223823,4221976,3314,536,7540,494,7300,0.0677,241889,3757665,240,97,51,3,25,18,94,3,28,0.2887,59.5887,3,11/19/2022
11/19/2022,Litchfield,185186,39351,769289,494,102,1285,99,1244,0.0796,40532,685422,41,6,2,0,2,2,7,-1,2,0.3333,55.0798,5,11/19/2022
11/19/2022,Middlesex,164245,36688,969771,516,97,1315,108,1291,0.0837,40184,903336,24,12,4,1,4,3,17,-5,5,0.4167,59.0581,7,11/19/2022
11/19/2022,New Haven,864835,242491,4780263,3002,577,10034,714,9932,0.0719,264043,4310817,102,79,42,1,26,10,83,-4,27,0.3418,66.7179,9,11/19/2022
11/19/2022,New London,268554,69868,1423329,733,184,2510,169,2452,0.0689,75373,1295817,58,25,13,1,8,3,23,2,9,0.36,68.5151,11,11/19/2022
11/19/2022,not_available,,3014,104006,8,6,106,7,103,0.068,3047,92538,3,,,,,,,,,,,,11/19/2022
11/19/2022,Tolland,149788,26311,534134,302,41,1473,43,1458,0.0295,27351,488719,15,0,0,0,0,0,0,0,0,,27.372,13,11/19/2022
11/19/2022,Windham,116419,30257,479526,332,76,785,83,769,0.1079,34379,437100,16,1,1,0,0,0,2,-1,0,0,65.2814,15,11/19/2022
11/20/2022,Fairfield,957418,249644,4344271,2858,581,8943,719,8874,0.081,272884,3814659,69,95,40,3,35,17,98,-3,38,0.4,60.684,1,11/20/2022
11/20/2022,Hartford,899499,223867,4223311,3314,504,7828,501,7634,0.0656,241947,3759020,194,100,62,3,20,15,94,6,23,0.23,56.0312,3,11/20/2022
11/20/2022,Litchfield,185186,39361,769561,494,95,1327,100,1293,0.0773,40550,685695,34,3,2,0,0,1,7,-4,0,0,51.2998,5,11/20/2022
11/20/2022,Middlesex,164245,36700,970052,516,94,1347,101,1325,0.0762,40201,903611,22,12,4,1,4,3,14,-2,5,0.4167,57.2316,7,11/20/2022
11/20/2022,New Haven,864835,242543,4782361,3002,565,10802,707,10714,0.066,264109,4312918,88,73,41,0,24,8,91,-18,24,0.3288,65.3304,9,11/20/2022
11/20/2022,New London,268554,69887,1423657,733,173,2516,166,2468,0.0673,75400,1296142,48,26,13,1,7,5,28,-2,8,0.3077,64.4191,11,11/20/2022
11/20/2022,not_available,,3011,104045,8,7,116,7,113,0.0619,3047,92557,3,,,,,,,,,,,,11/20/2022
11/20/2022,Tolland,149788,26309,534271,302,38,1474,42,1460,0.0288,27353,488859,14,0,0,0,0,0,0,0,0,,25.3692,13,11/20/2022
11/20/2022,Windham,116419,30266,478883,332,78,786,76,761,0.0999,34385,436449,25,4,3,0,1,0,5,-1,1,0.25,66.9994,15,11/20/2022
11/21/2022,Fairfield,957418,249697,4344970,2858,552,8896,694,8840,0.0785,272968,3815351,56,94,38,4,34,18,98,-4,38,0.4043,57.6551,1,11/21/2022
11/21/2022,Hartford,899499,223888,4223960,3314,453,7713,486,7570,0.0642,241997,3759660,143,109,65,1,23,20,97,12,24,0.2202,50.3614,3,11/21/2022
11/21/2022,Litchfield,185186,39375,769622,494,97,1312,106,1281,0.0827,40565,685755,31,6,3,0,1,2,9,-3,1,0.1667,52.3798,5,11/21/2022
11/21/2022,Middlesex,164245,36702,970081,516,88,1366,100,1350,0.0741,40209,903638,16,6,3,0,2,1,13,-7,2,0.3333,53.5785,7,11/21/2022
11/21/2022,New Haven,864835,242590,4783075,3002,515,10767,668,10696,0.0625,264170,4313629,71,81,41,3,24,13,101,-20,27,0.3333,59.5489,9,11/21/2022
11/21/2022,New London,268554,69895,1423909,733,164,2546,166,2504,0.0663,75413,1296395,42,23,14,1,5,3,24,-1,6,0.2609,61.0678,11,11/21/2022
11/21/2022,not_available,,3006,103992,8,7,117,8,114,0.0702,3042,92523,3,,,,,,,,,,,,11/21/2022
11/21/2022,Tolland,149788,26319,534193,302,43,1480,46,1468,0.0313,27361,488776,12,0,0,0,0,0,0,0,0,,28.7072,13,11/21/2022
11/21/2022,Windham,116419,30267,479744,332,69,765,69,742,0.093,34386,437307,23,5,3,0,2,0,7,-2,2,0.4,59.2687,15,11/21/2022
11/22/2022,Fairfield,957418,249822,4346603,2861,534,8006,650,7925,0.082,273105,3816954,81,99,36,7,36,20,105,-6,43,0.4343,55.775,1,11/22/2022
11/22/2022,Hartford,899499,223977,4225021,3317,398,6630,433,6506,0.0666,242088,3760678,124,112,67,0,26,19,91,21,26,0.2321,44.2469,3,11/22/2022
11/22/2022,Litchfield,185186,39388,769846,494,83,1237,94,1216,0.0773,40578,685979,21,7,4,0,1,2,7,0,1,0.1429,44.8198,5,11/22/2022
11/22/2022,Middlesex,164245,36724,970298,518,90,1212,91,1193,0.0763,40222,903855,19,7,4,0,2,1,17,-10,2,0.2857,54.7962,7,11/22/2022
11/22/2022,New Haven,864835,242716,4784928,3007,536,10244,670,10154,0.066,264324,4315438,90,78,41,1,27,9,92,-14,28,0.359,61.9771,9,11/22/2022
11/22/2022,New London,268554,69914,1424431,733,130,2314,149,2287,0.0652,75444,1296913,27,21,11,0,6,4,20,1,6,0.2857,48.4074,11,11/22/2022
11/22/2022,not_available,,3011,104030,8,8,109,7,107,0.0654,3049,92558,2,,,,,,,,,,,,11/22/2022
11/22/2022,Tolland,149788,26332,534454,302,42,1422,48,1413,0.034,27374,489036,9,0,0,0,0,0,0,0,0,,28.0396,13,11/22/2022
11/22/2022,Windham,116419,30275,479569,332,53,767,55,749,0.0734,34393,437133,18,6,4,0,2,0,7,-1,2,0.3333,45.5252,15,11/22/2022
11/23/2022,Fairfield,957418,250160,4348307,2861,521,7902,635,7820,0.0812,273324,3818407,82,106,42,7,40,17,107,-1,47,0.4434,54.4172,1,11/23/2022
11/23/2022,Hartford,899499,224257,4227340,3317,396,6758,455,6673,0.0682,242252,3762806,85,122,70,0,29,23,92,30,29,0.2377,44.0245,3,11/23/2022
11/23/2022,Litchfield,185186,39431,770162,494,71,1197,83,1183,0.0702,40594,686256,14,8,3,0,4,1,6,2,4,0.5,38.3398,5,11/23/2022
11/23/2022,Middlesex,164245,36752,970536,518,90,1216,96,1203,0.0798,40250,904088,13,18,1,9,1,7,15,3,10,0.5556,54.7962,7,11/23/2022
11/23/2022,New Haven,864835,243014,4787063,3007,552,10215,672,10112,0.0665,264505,4317351,103,90,48,2,29,11,91,-1,31,0.3444,63.8272,9,11/23/2022
11/23/2022,New London,268554,70019,1424833,733,130,2288,174,2277,0.0764,75532,1297251,11,24,8,0,12,4,21,3,12,0.5,48.4074,11,11/23/2022
11/23/2022,not_available,,3013,104079,8,8,107,7,104,0.0673,3049,92583,3,,,,,,,,,,,,11/23/2022
11/23/2022,Tolland,149788,26346,534604,302,43,942,50,935,0.0535,27388,489183,7,1,1,0,0,0,0,1,0,0,28.7072,13,11/23/2022
11/23/2022,Windham,116419,30284,480132,332,41,748,51,735,0.0694,34406,437698,13,9,5,1,2,1,7,2,3,0.3333,35.2176,15,11/23/2022
11/24/2022,Fairfield,957418,250343,4349975,2861,561,8146,667,8046,0.0829,273497,3819986,100,101,38,6,42,15,99,2,48,0.4752,58.5951,1,11/24/2022
11/24/2022,Hartford,899499,224410,4228992,3317,453,7152,509,7034,0.0724,242379,3764362,118,107,59,0,29,19,106,1,29,0.271,50.3614,3,11/24/2022
11/24/2022,Litchfield,185186,39449,770284,494,81,1207,88,1183,0.0744,40610,686363,24,5,2,0,1,2,7,-2,1,0.2,43.7398,5,11/24/2022
11/24/2022,Middlesex,164245,36782,970897,518,101,1249,100,1225,0.0816,40280,904435,24,11,7,2,1,1,11,0,3,0.2727,61.4935,7,11/24/2022
11/24/2022,New Haven,864835,243198,4789648,3007,602,10839,712,10706,0.0665,264677,4319845,133,89,47,0,27,15,78,11,27,0.3034,69.6087,9,11/24/2022
11/24/2022,New London,268554,70058,1425341,733,135,2306,168,2285,0.0735,75557,1297735,21,25,7,2,14,2,20,5,16,0.64,50.2692,11,11/24/2022
11/24/2022,not_available,,3023,104050,8,11,111,11,108,0.1019,3053,92561,3,,,,,,,,,,,,11/24/2022
11/24/2022,Tolland,149788,26357,534824,302,52,779,55,771,0.0713,27399,489400,8,1,1,0,0,0,0,1,0,0,34.7157,13,11/24/2022
11/24/2022,Windham,116419,30292,480307,332,45,780,50,765,0.0654,34414,437870,15,6,4,2,0,0,4,2,2,0.3333,38.6535,15,11/24/2022
11/25/2022,Fairfield,957418,250408,4350938,2861,541,7653,650,7561,0.086,273583,3820950,92,95,33,7,39,16,107,-12,46,0.4842,56.5061,1,11/25/2022
11/25/2022,Hartford,899499,224472,4229844,3317,416,6700,468,6599,0.0709,242460,3765208,101,105,58,0,29,18,101,4,29,0.2762,46.248,3,11/25/2022
11/25/2022,Litchfield,185186,39458,770510,494,76,1133,82,1114,0.0736,40623,686587,19,4,3,0,1,0,5,-1,1,0.25,41.0398,5,11/25/2022
11/25/2022,Middlesex,164245,36794,971088,518,93,1228,92,1206,0.0763,40291,904623,22,11,7,0,1,3,12,-1,1,0.0909,56.6227,7,11/25/2022
11/25/2022,New Haven,864835,243250,4790547,3007,579,9765,698,9651,0.0723,264761,4320744,114,96,41,2,32,21,75,21,34,0.3542,66.9492,9,11/25/2022
11/25/2022,New London,268554,70073,1425677,733,115,2223,156,2211,0.0706,75575,1298069,12,16,4,1,8,3,25,-9,9,0.5625,42.8219,11,11/25/2022
11/25/2022,not_available,,3019,104080,8,8,100,8,98,0.0816,3055,92597,2,,,,,,,,,,,,11/25/2022
11/25/2022,Tolland,149788,26371,534946,302,58,729,63,722,0.0873,27415,489520,7,1,1,0,0,0,0,1,0,0,38.7214,13,11/25/2022
11/25/2022,Windham,116419,30296,480417,332,35,724,43,717,0.06,34419,437980,7,4,3,1,0,0,2,2,1,0.25,30.0638,15,11/25/2022
11/26/2022,Fairfield,957418,250600,4353065,2861,602,8111,712,8001,0.089,273794,3823029,110,95,34,7,36,18,106,-11,43,0.4526,62.8774,1,11/26/2022
11/26/2022,Hartford,899499,224796,4231761,3317,582,6920,472,6588,0.0716,242545,3766733,332,113,68,0,27,18,97,16,27,0.2389,64.7027,3,11/26/2022
11/26/2022,Litchfield,185186,39486,770779,494,80,1086,76,1051,0.0723,40634,686818,35,5,4,1,0,0,6,-1,1,0.2,43.1998,5,11/26/2022
11/26/2022,Middlesex,164245,36816,971299,518,105,1170,103,1141,0.0903,40309,904824,29,10,6,0,1,3,12,-2,1,0.1,63.9289,7,11/26/2022
11/26/2022,New Haven,864835,243397,4792144,3007,611,9349,709,9213,0.077,264907,4322273,136,104,48,2,35,19,79,25,37,0.3558,70.6493,9,11/26/2022
11/26/2022,New London,268554,70127,1426062,733,148,2157,148,2092,0.0707,75587,1298377,65,20,6,1,10,3,25,-5,11,0.55,55.11,11,11/26/2022
11/26/2022,not_available,,3022,104028,8,8,100,9,98,0.0918,3056,92561,2,,,,,,,,,,,,11/26/2022
11/26/2022,Tolland,149788,26390,535168,302,65,733,58,716,0.081,27422,489725,17,1,1,0,0,0,0,1,0,0,43.3947,13,11/26/2022
11/26/2022,Windham,116419,30304,479869,332,37,705,44,698,0.063,34427,437428,7,6,4,0,2,0,1,5,2,0.3333,31.7818,15,11/26/2022
11/27/2022,Fairfield,957418,250671,4353943,2861,604,8127,730,8034,0.0909,273904,3823910,93,107,34,7,44,22,95,12,51,0.4766,63.0863,1,11/27/2022
11/27/2022,Hartford,899499,224860,4232387,3317,568,6836,499,6561,0.0761,242618,3767373,275,111,64,0,31,16,100,11,31,0.2793,63.1463,3,11/27/2022
11/27/2022,Litchfield,185186,39494,770922,494,79,1130,76,1099,0.0692,40642,686964,31,6,3,0,3,0,3,3,3,0.5,42.6598,5,11/27/2022
11/27/2022,Middlesex,164245,36826,971394,518,106,1187,109,1162,0.0938,40328,904920,25,10,6,0,1,3,12,-2,1,0.1,64.5377,7,11/27/2022
11/27/2022,New Haven,864835,243488,4793100,3007,629,9421,754,9310,0.081,265029,4323230,111,109,52,1,39,17,73,36,40,0.367,72.7306,9,11/27/2022
11/27/2022,New London,268554,70153,1426385,733,154,2251,160,2192,0.073,75620,1298699,59,22,8,2,10,2,26,-4,12,0.5455,57.3441,11,11/27/2022
11/27/2022,not_available,,3021,104044,8,7,88,8,86,0.093,3053,92557,2,,,,,,,,,,,,11/27/2022
11/27/2022,Tolland,149788,26396,535156,302,65,711,62,695,0.0892,27430,489712,16,0,0,0,0,0,0,0,0,,43.3947,13,11/27/2022
11/27/2022,Windham,116419,30314,480613,332,39,708,47,703,0.0669,34439,438171,5,8,6,1,1,0,4,4,2,0.25,33.4997,15,11/27/2022
11/28/2022,Fairfield,957418,250723,4354605,2861,598,7848,732,7769,0.0942,273962,3824572,79,116,44,6,46,20,94,22,52,0.4483,62.4597,1,11/28/2022
11/28/2022,Hartford,899499,224876,4232611,3317,506,6275,472,6054,0.078,242637,3767607,221,108,62,0,31,15,109,-1,31,0.287,56.2535,3,11/28/2022
11/28/2022,Litchfield,185186,39506,771035,494,77,1117,77,1091,0.0706,40658,687078,26,7,4,0,3,0,6,1,3,0.4286,41.5798,5,11/28/2022
11/28/2022,Middlesex,164245,36841,971511,518,99,1157,109,1137,0.0959,40339,905035,20,11,7,0,1,3,6,5,1,0.0909,60.2758,7,11/28/2022
11/28/2022,New Haven,864835,243545,4793890,3007,612,9027,746,8937,0.0835,265106,4324013,90,104,53,3,31,17,81,23,34,0.3269,70.7649,9,11/28/2022
11/28/2022,New London,268554,70152,1426402,733,129,2048,139,2002,0.0694,75615,1298719,46,22,11,1,8,2,23,-1,9,0.4091,48.035,11,11/28/2022
11/28/2022,not_available,,3022,104115,8,7,82,9,80,0.1125,3060,92613,2,,,,,,,,,,,,11/28/2022
11/28/2022,Tolland,149788,26397,535171,302,55,650,53,638,0.0831,27433,489728,12,0,0,0,0,0,0,0,0,,36.7186,13,11/28/2022
11/28/2022,Windham,116419,30315,480544,332,36,682,47,678,0.0693,34445,438102,4,5,3,1,1,0,5,0,2,0.4,30.9228,15,11/28/2022
11/29/2022,Fairfield,957418,250935,4356469,2866,666,7917,798,7798,0.1023,274201,3826375,119,125,47,9,47,22,99,26,56,0.448,69.5621,1,11/29/2022
11/29/2022,Hartford,899499,225057,4234675,3317,521,5873,528,5697,0.0927,242817,3769558,176,123,71,1,32,19,112,11,33,0.2683,57.9211,3,11/29/2022
11/29/2022,Litchfield,185186,39532,771278,494,76,1147,82,1133,0.0724,40683,687314,14,9,6,0,3,0,7,2,3,0.3333,41.0398,5,11/29/2022
11/29/2022,Middlesex,164245,36867,971607,518,105,1071,113,1046,0.108,40375,905137,25,8,5,0,1,2,7,1,1,0.125,63.9289,7,11/29/2022
11/29/2022,New Haven,864835,243744,4796606,3014,621,8914,767,8811,0.0871,265327,4326664,103,109,61,4,28,16,78,31,32,0.2936,71.8056,9,11/29/2022
11/29/2022,New London,268554,70205,1426974,734,149,2111,164,2075,0.079,75681,1299278,36,29,14,2,10,3,21,8,12,0.4138,55.4823,11,11/29/2022
11/29/2022,not_available,,3024,104129,8,5,88,6,87,0.069,3062,92633,1,,,,,,,,,,,,11/29/2022
11/29/2022,Tolland,149788,26412,535355,303,46,569,41,555,0.0739,27448,489903,14,0,0,0,0,0,0,0,0,,30.7101,13,11/29/2022
11/29/2022,Windham,116419,30330,481111,333,44,764,55,758,0.0726,34465,438666,6,4,3,0,1,0,6,-2,1,0.25,37.7945,15,11/29/2022
11/30/2022,Fairfield,957418,251148,4359290,2866,748,8897,910,8769,0.1038,274467,3829162,128,116,44,9,48,15,106,10,57,0.4914,78.1268,1,11/30/2022
11/30/2022,Hartford,899499,225306,4236389,3317,639,6199,574,5892,0.0974,242992,3771063,307,131,76,2,31,22,122,9,33,0.2519,71.0395,3,11/30/2022
11/30/2022,Litchfield,185186,39556,771620,494,85,1198,88,1175,0.0749,40703,687638,23,9,5,1,3,0,8,1,4,0.4444,45.8998,5,11/30/2022
11/30/2022,Middlesex,164245,36902,971990,518,108,1115,118,1087,0.1086,40412,905509,28,6,4,1,0,1,18,-12,1,0.1667,65.7554,7,11/30/2022
11/30/2022,New Haven,864835,243961,4799727,3014,724,9709,863,9536,0.0905,265580,4329676,173,115,60,5,33,17,90,25,38,0.3304,83.7154,9,11/30/2022
11/30/2022,New London,268554,70264,1427976,734,167,2559,175,2517,0.0695,75735,1300255,42,27,15,2,7,3,24,3,9,0.3333,62.1849,11,11/30/2022
11/30/2022,not_available,,3028,104050,8,8,97,9,93,0.0968,3063,92564,4,,,,,,,,,,,,11/30/2022
11/30/2022,Tolland,149788,26439,535527,303,58,571,38,540,0.0704,27458,490053,31,0,0,0,0,0,1,-1,0,,38.7214,13,11/30/2022
11/30/2022,Windham,116419,30343,480872,333,47,778,53,772,0.0687,34476,438425,6,4,2,1,1,0,9,-5,2,0.5,40.3714,15,11/30/2022
12/01/2022,Fairfield,957418,251330,4361108,2866,781,9185,944,9050,0.1043,274675,3830938,135,122,43,6,47,26,101,21,53,0.4344,81.5736,1,12/01/2022
12/01/2022,Hartford,899499,225433,4237792,3317,617,6308,588,6045,0.0973,243135,3772446,263,130,70,3,36,21,107,23,39,0.3,68.5937,3,12/01/2022
12/01/2022,Litchfield,185186,39576,771890,494,91,1250,97,1225,0.0792,40726,687904,25,9,6,1,2,0,5,4,3,0.3333,49.1398,5,12/01/2022
12/01/2022,Middlesex,164245,36948,972452,518,123,1306,140,1277,0.1096,40459,905952,29,8,3,1,2,2,11,-3,3,0.375,74.8881,7,12/01/2022
12/01/2022,New Haven,864835,244181,4802435,3014,832,10984,995,10785,0.0923,265854,4332332,199,115,58,5,33,19,89,26,38,0.3304,96.2033,9,12/01/2022
12/01/2022,New London,268554,70321,1429350,734,197,3547,222,3518,0.0631,75806,1301626,29,25,11,2,7,5,25,0,9,0.36,73.3558,11,12/01/2022
12/01/2022,not_available,,3029,104057,8,6,93,7,90,0.0778,3063,92558,3,,,,,,,,,,,,12/01/2022
12/01/2022,Tolland,149788,26462,535789,303,64,638,52,605,0.086,27483,490310,33,0,0,0,0,0,1,-1,0,,42.7271,13,12/01/2022
12/01/2022,Windham,116419,30361,481325,333,52,1163,64,1157,0.0553,34511,438876,6,4,2,1,1,0,6,-2,2,0.5,44.6662,15,12/01/2022
12/02/2022,Fairfield,957418,251856,4365723,2866,958,10416,1159,10260,0.113,275377,3835525,156,131,55,5,44,27,95,36,49,0.374,100.0608,1,12/02/2022
12/02/2022,Hartford,899499,225604,4240619,3317,741,7653,761,7387,0.103,243368,3775206,266,122,66,4,29,23,105,17,33,0.2705,82.3792,3,12/02/2022
12/02/2022,Litchfield,185186,39601,772204,494,111,1434,117,1406,0.0832,40752,688214,28,8,5,1,2,0,4,4,3,0.375,59.9397,5,12/02/2022
12/02/2022,Middlesex,164245,36989,972726,518,162,1560,180,1527,0.1179,40507,906221,33,9,2,1,2,4,11,-2,3,0.3333,98.6331,7,12/02/2022
12/02/2022,New Haven,864835,244423,4805958,3014,1007,13378,1226,13158,0.0932,266176,4335808,220,128,68,3,40,17,96,32,43,0.3359,116.4384,9,12/02/2022
12/02/2022,New London,268554,70359,1429978,734,226,3868,264,3837,0.0688,75861,1302250,31,21,12,1,5,3,16,5,6,0.2857,84.1544,11,12/02/2022
12/02/2022,not_available,,3033,104028,8,8,111,9,108,0.0833,3069,92560,3,,,,,,,,,,,,12/02/2022
12/02/2022,Tolland,149788,26480,535958,303,81,822,69,787,0.0877,27503,490475,35,1,1,0,0,0,1,0,0,0,54.0764,13,12/02/2022
12/02/2022,Windham,116419,30367,481755,333,56,1290,72,1285,0.056,34521,439306,5,5,2,2,1,0,4,1,3,0.6,48.1021,15,12/02/2022
12/03/2022,Fairfield,957418,252002,4367624,2866,972,10599,1182,10449,0.1131,275578,3837405,150,124,52,6,36,30,95,29,42,0.3387,101.5231,1,12/03/2022
12/03/2022,Hartford,899499,225724,4242156,3317,719,8020,788,7812,0.1009,243515,3776728,208,124,67,3,32,22,113,11,35,0.2823,79.9334,3,12/03/2022
12/03/2022,Litchfield,185186,39635,772481,494,125,1512,136,1487,0.0915,40790,688489,25,6,4,2,0,0,5,1,2,0.3333,67.4997,5,12/03/2022
12/03/2022,Middlesex,164245,37004,973037,518,161,1607,186,1574,0.1182,40535,906527,33,9,1,1,2,5,10,-1,3,0.3333,98.0243,7,12/03/2022
12/03/2022,New Haven,864835,244580,4808396,3014,999,14118,1257,13917,0.0903,266383,4338228,201,132,68,5,37,22,104,28,42,0.3182,115.5134,9,12/03/2022
12/03/2022,New London,268554,70397,1430460,734,231,3863,279,3838,0.0727,75907,1302728,25,20,8,1,8,3,20,0,9,0.45,86.0162,11,12/03/2022
12/03/2022,not_available,,3034,104056,8,10,120,10,117,0.0855,3071,92577,3,,,,,,,,,,,,12/03/2022
12/03/2022,Tolland,149788,26495,536180,303,81,838,70,804,0.0871,27517,490692,34,1,1,0,0,0,1,0,0,0,54.0764,13,12/03/2022
12/03/2022,Windham,116419,30378,481329,333,59,1248,71,1243,0.0571,34535,438880,5,5,4,1,0,0,6,-1,1,0.2,50.679,15,12/03/2022
12/04/2022,Fairfield,957418,252133,4368908,2866,1003,10841,1212,10691,0.1134,275730,3838665,150,115,55,5,40,15,107,8,45,0.3913,104.7609,1,12/04/2022
12/04/2022,Hartford,899499,225783,4243487,3317,685,8472,804,8315,0.0967,243613,3778075,157,122,62,3,35,22,111,11,38,0.3115,76.1535,3,12/04/2022
12/04/2022,Litchfield,185186,39648,772691,494,125,1554,140,1534,0.0913,40809,688699,20,9,5,1,1,2,6,3,2,0.2222,67.4997,5,12/04/2022
12/04/2022,Middlesex,164245,37027,973163,518,149,1553,176,1523,0.1156,40552,906649,30,13,5,1,2,5,10,3,3,0.2308,90.7181,7,12/04/2022
12/04/2022,New Haven,864835,244681,4810078,3014,967,14327,1242,14160,0.0877,266530,4339901,167,127,56,4,39,28,109,18,43,0.3386,111.8132,9,12/04/2022
12/04/2022,New London,268554,70414,1430825,734,228,3902,277,3884,0.0713,75933,1303091,18,19,8,2,7,2,22,-3,9,0.4737,84.8991,11,12/04/2022
12/04/2022,not_available,,3031,104063,8,11,135,12,132,0.0909,3070,92582,3,,,,,,,,,,,,12/04/2022
12/04/2022,Tolland,149788,26507,536238,303,83,889,75,859,0.0873,27527,490750,30,1,1,0,0,0,0,1,0,0,55.4116,13,12/04/2022
12/04/2022,Windham,116419,30395,481992,333,69,1298,85,1293,0.0657,34553,439543,5,6,4,1,0,1,8,-2,1,0.1667,59.2687,15,12/04/2022
12/05/2022,Fairfield,957418,252204,4370166,2866,948,10758,1164,10626,0.1095,275835,3839924,132,128,61,5,44,18,116,12,49,0.3828,99.0163,1,12/05/2022
12/05/2022,Hartford,899499,225839,4244676,3317,619,8821,775,8727,0.0888,243685,3779247,94,122,61,3,34,24,108,14,37,0.3033,68.8161,3,12/05/2022
12/05/2022,Litchfield,185186,39668,772863,494,127,1550,142,1535,0.0925,40828,688870,15,7,4,0,1,2,7,0,1,0.1429,68.5797,5,12/05/2022
12/05/2022,Middlesex,164245,37048,973371,518,151,1559,177,1530,0.1157,40576,906851,29,19,8,2,3,6,11,8,5,0.2632,91.9358,7,12/05/2022
12/05/2022,New Haven,864835,244760,4811428,3014,977,14358,1283,14221,0.0902,266657,4341245,137,134,61,4,40,29,104,30,44,0.3284,112.9695,9,12/05/2022
12/05/2022,New London,268554,70427,1431181,734,205,3923,262,3911,0.067,75954,1303450,12,21,11,2,6,2,22,-1,8,0.381,76.3347,11,12/05/2022
12/05/2022,not_available,,3039,104066,8,10,128,11,126,0.0873,3075,92599,2,,,,,,,,,,,,12/05/2022
12/05/2022,Tolland,149788,26512,536390,303,78,897,77,877,0.0878,27535,490905,20,1,1,0,0,0,0,1,0,0,52.0736,13,12/05/2022
12/05/2022,Windham,116419,30402,482000,333,69,1287,83,1282,0.0647,34563,439550,5,5,2,1,1,1,5,0,2,0.4,59.2687,15,12/05/2022
12/06/2022,Fairfield,957418,252459,4372319,2869,927,10095,1117,9942,0.1124,276079,3841945,153,136,61,7,51,17,125,11,58,0.4265,96.8229,1,12/06/2022
12/06/2022,Hartford,899499,225990,4246652,3318,559,8655,696,8551,0.0814,243818,3781142,104,143,85,2,30,26,123,20,32,0.2238,62.1457,3,12/06/2022
12/06/2022,Litchfield,185186,39699,773190,496,126,1431,139,1415,0.0982,40863,689187,16,11,5,0,4,2,9,2,4,0.3636,68.0397,5,12/06/2022
12/06/2022,Middlesex,164245,37078,973691,518,145,1463,166,1428,0.1162,40609,907159,35,14,6,2,1,5,8,6,3,0.2143,88.2827,7,12/06/2022
12/06/2022,New Haven,864835,245016,4813766,3020,973,13091,1224,12917,0.0948,266896,4343460,174,144,81,6,38,19,109,35,44,0.3056,112.507,9,12/06/2022
12/06/2022,New London,268554,70488,1431654,736,180,2736,226,2712,0.0833,76014,1303893,24,23,15,3,3,2,29,-6,6,0.2609,67.0256,11,12/06/2022
12/06/2022,not_available,,3035,104071,8,11,130,12,130,0.0923,3072,92585,0,,,,,,,,,,,,12/06/2022
12/06/2022,Tolland,149788,26548,536616,303,92,907,91,887,0.1026,27567,491120,20,1,1,0,0,0,0,1,0,0,61.4201,13,12/06/2022
